epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
106,21966.4,0.63561,0.35049,0.85965,0.88682,0.85697,0.89083,0.58749,1.16115,0.61548,1.07351,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,22172.8,0.62049,0.34274,0.85603,0.8902,0.85464,0.8912,0.5877,1.16089,0.61578,1.0744,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,22379.3,0.61788,0.34278,0.85409,0.89243,0.84822,0.88986,0.58661,1.16072,0.6171,1.07466,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,22585.8,0.6135,0.34178,0.85701,0.89029,0.84986,0.8903,0.58697,1.16072,0.61654,1.07511,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,22792.2,0.60877,0.33933,0.85294,0.8961,0.84652,0.89055,0.58795,1.16136,0.61739,1.07586,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,22998.5,0.5995,0.3334,0.84932,0.8958,0.84434,0.88918,0.58783,1.16139,0.61741,1.07637,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,23204.9,0.59971,0.3347,0.85205,0.89391,0.84431,0.88818,0.58769,1.1613,0.6179,1.07706,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,23411.5,0.5933,0.33314,0.84964,0.89317,0.84751,0.88743,0.58757,1.16174,0.6172,1.07753,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,23618,0.58911,0.32804,0.85014,0.88832,0.85291,0.88845,0.58817,1.16155,0.61754,1.07787,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,23824.4,0.58662,0.3267,0.84807,0.88941,0.8526,0.88755,0.58791,1.16058,0.61764,1.07813,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,24030.6,0.57762,0.32381,0.84655,0.89335,0.8517,0.88758,0.5878,1.16061,0.61871,1.07863,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,24237.4,0.57707,0.32096,0.84583,0.89441,0.85246,0.88915,0.58782,1.16104,0.61814,1.07929,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,24443.9,0.57487,0.32259,0.84691,0.89425,0.85207,0.88931,0.58784,1.16053,0.61755,1.07965,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,24650.1,0.56435,0.31523,0.84323,0.89433,0.85002,0.88998,0.58832,1.16038,0.61907,1.08075,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,24856.4,0.56128,0.31719,0.84001,0.89559,0.84879,0.89059,0.58801,1.16105,0.61878,1.08138,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,25062.7,0.55152,0.31419,0.84387,0.89601,0.8491,0.89008,0.58841,1.16102,0.61866,1.08198,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,25269.1,0.55063,0.31017,0.83863,0.89648,0.84991,0.8896,0.58844,1.16124,0.61914,1.0827,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,25482.1,0.5425,0.30903,0.83863,0.89647,0.84933,0.88984,0.58833,1.16154,0.6211,1.08287,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,25694.1,0.54094,0.30586,0.83856,0.89656,0.849,0.88981,0.58792,1.16085,0.62172,1.08308,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
