epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,25104.8,0.53878,0.28467,0.86377,0.88516,0.83572,0.88213,0.58913,1.14471,0.61871,1.21375,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,25299.8,0.52654,0.27763,0.86201,0.88685,0.83587,0.88231,0.58933,1.14484,0.62055,1.2145,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,25494.7,0.52064,0.27543,0.85974,0.88621,0.8356,0.88207,0.58892,1.14444,0.62158,1.21474,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,25689.7,0.51765,0.27355,0.8573,0.8852,0.83766,0.88222,0.5891,1.14428,0.62217,1.21553,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,25884.7,0.51158,0.27214,0.85566,0.88144,0.83922,0.88153,0.58895,1.14416,0.62216,1.21624,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,26079.8,0.51222,0.27199,0.85757,0.87735,0.8424,0.88226,0.58896,1.14435,0.62228,1.21694,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,26274.7,0.51163,0.27539,0.85564,0.87302,0.84845,0.88171,0.58896,1.14467,0.62239,1.21767,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,26469.8,0.50017,0.26527,0.85368,0.87265,0.84845,0.8817,0.58915,1.14428,0.62225,1.21821,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,26664.8,0.49253,0.26546,0.85233,0.87272,0.84951,0.88192,0.58901,1.14444,0.62326,1.21911,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,26859.7,0.49216,0.26384,0.85309,0.8726,0.84935,0.8817,0.58894,1.14426,0.62319,1.2193,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,27054.8,0.48762,0.26211,0.85133,0.87311,0.84857,0.88197,0.58841,1.14426,0.6228,1.21981,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,27250.3,0.48257,0.26093,0.84913,0.87035,0.85004,0.88208,0.5887,1.14437,0.62402,1.22046,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,27445.7,0.47641,0.25766,0.84814,0.87194,0.84991,0.88224,0.58846,1.14422,0.62433,1.22092,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,27725.7,0.41722,0.21983,0.81487,0.8692,0.85155,0.88285,0.58902,1.14423,0.62539,1.22176,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,27921.3,0.4076,0.21785,0.8103,0.87246,0.84828,0.88328,0.58922,1.14439,0.62533,1.22244,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,28116.4,0.40413,0.21454,0.81105,0.87355,0.84816,0.88337,0.58929,1.14443,0.62538,1.22322,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,28311.7,0.39754,0.2113,0.81084,0.87322,0.84898,0.88396,0.58955,1.14409,0.6253,1.22368,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,28506.5,0.39232,0.20892,0.80763,0.87732,0.84495,0.8832,0.58985,1.14384,0.62559,1.22414,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,28701.5,0.3888,0.20706,0.80804,0.87778,0.84436,0.88324,0.58977,1.14385,0.62594,1.22482,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,28896.5,0.38648,0.20674,0.80817,0.87932,0.84431,0.88346,0.58971,1.14348,0.62626,1.22519,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,29091.2,0.38269,0.20569,0.80546,0.8799,0.84377,0.88372,0.59019,1.14359,0.62672,1.22575,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,29286.1,0.37069,0.20059,0.80332,0.87718,0.84513,0.88362,0.59035,1.14364,0.62703,1.2264,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,29481.2,0.37783,0.20194,0.80644,0.87776,0.8451,0.88381,0.5901,1.14318,0.62718,1.22694,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
